text,富强,民主,文明,和谐,自由,平等,公正,法治,爱国,敬业,诚信,友善
海铁联运“最后一公里”加快畅通25日，记者从广西壮族自治区政府的新闻发布会上获悉：广西不断推进西部陆海新通道建设，海铁联运“最后一公里”加快畅通，重大物流基础设施加快建设。今年1至7月，北部湾港海铁联运班列累计开行2019列，同比增长80%；钦州铁路集装箱中心站完成集装箱办理量13.9万标箱，同比增长15%。今年1至7月，北部湾港货物吞吐量、集装箱吞吐量分别达到1.7亿吨和257万标箱，增幅分别达到18.4%和34.1%。“下一步，我们将按照国家和自治区部署要求，围绕2020年北部湾港集装箱吞吐量达到500万标箱、2025年基本建成西部陆海新通道、2035年全面建成西部陆海新通道的目标任务，着力抓好通道铁路、公路、港口、航道等硬件设施建设。”广西发展改革委副主任黄文川说。,1,0,0,0,0,0,0,0,0,0,0,0
韩世林和韩世明是亲兄弟，气质却截然不同。一握手便知，哥哥是个吃苦耐劳的小伙。薄薄的茧子，刮擦的疤痕，这是在车间工作两年就打磨出的印记。弟弟还在念书，直率，爱接话，每个眼神都释放着活力。若说哥俩有什么相同，就是脸上挂着笑。一个，从浙江武义县职业技术学校毕业，留在当地齿轮厂上班，月薪七八千元。另一个，就读于邻近的浙江临海市中等职业技术学校，今年高考后“投奔”过来，在厂里勤工俭学。他们的老家远在川东，位于秦巴山脉的四川南充嘉陵区。兄弟相聚，别提有多高兴了。千里迢迢，川娃子为什么外出求学？2019年，浙川东西部协作探索职教帮扶，提高就业质量，也能拓宽家庭增收渠道。由于嘉陵职业教育资源比较薄弱，当地就组织脱贫家庭子女到武义读职校，掌握一技之长。2021年，新一轮东西部协作启动，嘉陵与临海结对，帮扶的接力棒交给了临海中职。一前一后，韩家兄弟来到两所职校。5年来，“职教一人、就业一个、带动一家”的协作，成效如何？家长和师生最有发言权。韩兴太、严海琼夫妇年近六旬，因病长期服药。这些年有政策支持，住进新修的房子，平坦的水泥路也通到家门口，用他们的话说，“生活安逸得很”。提起孩子，父母总免不了牵挂。“往返接送，无论汽车火车，都有教体局或职校老师全程陪护。后来，把娃儿交到他们手中就放心。,0,0,0,1,0,0,1,0,0,1,0,0
旱地越野滑雪、旱地冰球、轮滑……多种体育项目进入北京中小学课堂。近日，2019年北京市中小学生奥林匹克教育及冰雪进校园系列活动正式启动，今后半年将在北京市16个区中小学校举办知识宣讲、冬令营或夏令营等活动，旨在增进同学们对奥林匹克文化与精神的理解。这正是：冰上运动进校园，旱地操练效不减。强身健体长意志，奥运精神注心田。曹??一图??原??石文,0,0,1,0,0,0,0,0,0,0,0,0
杭州西湖边，一位青年诗人将自创的现代诗分享在街头，吸引无数市民驻足欣赏；深圳福田区的一间初创公司里，几个年轻程序员用代码编织未来，实现了从零到一的突破；在贵州山区乡村，村民通过数字平台表达心声，为乡村振兴出谋划策。这些生动实践表明，自由不仅是个体追求梦想的桥梁，更是社会创造力迸发的不竭源泉。,0,1,0,1,1,0,0,0,0,0,0,0
好口碑，来自为民造福、心底无私的初心。当干部就要干事，就要创造业绩。这里的关键就是树立正确政绩观，解决好为谁创造业绩、创造什么样的业绩、怎样创造业绩的问题。焦裕禄，呕心沥血、百折不挠，换来兰考泡桐成林，汇聚“千顷澄碧”；杨善洲，在任时造福一方，建起“滇西粮仓”，退休后情系桑梓，留下一片绿洲。他们用生命践行着“共产党就是为人民服务的，就是为老百姓办事的”。以造福人民为最大政绩，才能具有强大的感召力，获得群众真诚的褒奖。好口碑，来自扑下身子、一抓到底的实干。要把好事办好、实事办实、难事办妥，首先要摸清楚“老百姓关心的事”是什么。供暖季暖气热不热，多到群众家里看一看；群众办事是否方便，多到服务大厅转一转；特色农产品销路畅不畅，多到田间地头走一走……扑下身子、深入一线，听民声、察实情，就能找到为民服务的用力方向，也能找到解决问题的办法。看准了就抓紧干，干一件成一件，让老百姓感受到实实在在的变化，才能具有强大的凝聚力，始终和人民想在一起、干在一处。好口碑，来自锲而不舍、久久为功的担当。造福人民，既需要做显功，也需要做潜功。一代代林场建设者接续奋斗，塞罕坝由“黄沙遮天日，飞鸟无栖树”的茫茫荒漠，变成世界面积最大的人工林场；“当代愚公”黄大发，历时30余年带领群众在悬崖绝壁上开凿出一条“生命渠”，解决了当地的缺水问题……他们像谷文昌一样，为长远计、为子孙谋，以尺寸之功积千秋之利。群众的眼睛是雪亮的，时间是公平的裁判，只有涵养“功成不必在我、功成必定有我”的境界，一张蓝图绘到底，才能具有强大的影响力，留下不朽的政声和功绩。,0,0,0,0,0,0,0,0,1,1,0,0
荷花一开，风里就能嗅出夏天的味道。进入7、8月份，在济南，赏荷、拍荷、诵荷，成为生活中的一件大事。我喜欢荷花，小时候常跟着大人去大明湖畔乘凉。我钟爱雨中的荷，雨打荷叶啪啪作响，自带“大珠小珠落玉盘”的架势，又像跳荡的水银，被雾笼罩。而荷花兀自绽放，静气盈面，一派安然自足的模样，凝视之间心生敬畏。济南种植莲荷已有上千年的历史。早在魏晋时期，便开始大范围种植荷花。唐代荷田已成规模，因荷花众多而被称为“莲子湖”。直到金代，诗人元好问在《济南行记》中始称“大明湖”，一直沿用至今。荷香深处有诗意，有风雅。大明湖还是魏晋人士“碧筒饮”的发源地——采摘新鲜荷叶，向内卷拢如盏，盛酒，然后将叶心捅破，使之与叶茎相通，从茎管中吸酒。“酒味杂莲气，香冷胜于水”，这便是“碧筒饮”，弯曲状若象鼻的茎管被称作“象鼻杯”。因湖中物产，又有了荷叶粥、荷叶饭、藕粉圆子、炸荷花瓣等，成为寻常百姓家的佳肴。曾在齐鲁大学任教的老舍先生，品尝过友人做的香油炸莲花瓣，颇感新奇，称之为“济南的典故”。夏日的一个上午，我和友人逛大明湖，赏荷花。那天早上刚下过一场雨，空气中萦绕着淡淡荷香，清心悦目。一进大明湖景区西南门，只见荷花环湖而立，开得错落有致，经藕香榭，过玉函桥，柳荷之美尽收眼底。,0,0,1,0,0,0,0,0,0,0,0,0
荷兰队3∶0战胜葡萄牙队据新华社日内瓦3月26日电??在26日进行的一场足球友谊赛中，无缘俄罗斯世界杯的荷兰队以3∶0战胜了2016年欧锦赛冠军葡萄牙队。德佩在第十一分钟为荷兰队首开纪录，巴贝尔在第三十二分钟将比分改写为2∶0。上半场补时阶段，范迪克再入一球，荷兰队取得完胜。葡萄牙队首发出场的C罗未能有所建树。第六十二分钟，葡萄牙队的坎塞洛被罚下场。6分钟后，C罗也被替换下场。尽管输了球，葡萄牙队主帅桑托斯仍然对他的队伍充满信心。他说：“对于世界杯赛而言，我仍然相信这些球员。”,0,0,0,0,0,0,0,0,0,0,0,0
黑路面，镶绿边；两车道，平又宽。走进湖北省浠水县白莲镇，一条条又宽又平的柏油路通达镇内各村。2017年以来，浠水县委、县政府大力实施村组畅通工程，柏油路通村，水泥路通组，着力打通服务群众“最后一公里”，助推精准脱贫和乡村振兴。据了解，去年以来浠水县已建设“四好农村路”920公里。图为独山墩村的柏油路和通组水泥路。陈团风摄影报道,1,0,0,1,0,0,1,0,0,0,0,0
侯逸凡夺得冠军2020年世界女子国际象棋大师巅峰赛日前在陕西省西安市落幕。历经9轮单循环赛的较量，上届冠军侯逸凡以6胜1和2负积6.5分的成绩夺冠。今年是西安市连续第二年举办此项赛事，邀请了10位女子顶尖棋手参赛，其中中国棋手侯逸凡和谭中怡、乌克兰棋手小穆兹丘克、保加利亚棋手斯坦芳诺娃均获得过世界棋后头衔。参赛的4位中国棋手在西安赛场通过chess.com国际竞赛平台与国外棋手展开线上对弈，吸引了全世界国象爱好者在线观看。侯逸凡在比赛中一路领跑，最后一轮击败小穆兹丘克，夺得冠军。赛事期间还举行了全国国际象棋青少年选拔挑战赛陕西省线下赛。,0,0,1,1,0,0,0,0,0,1,0,0
后来，各地城市高楼越来越多，也越“长”越高，人们开始抱怨“千城一面”，并对建筑、对城市有了新的美学期待。工程建筑起源于人类的生存和生活需要。实用功能，始终是工程建设的第一目标。随着生产力的发展、物质条件的改善、建筑技术的提升，大众对工程的审美需求不断增加，工程建筑也承担起审美功能。在新质生产力加快发展的今天，在建设中华民族现代文明的进程中，工程的实用功能与审美功能已经并驾齐驱，甚至在满足实用要求的基础上，美感成为设计方案脱颖而出的关键因素。工程建筑美的设计理论早已为设计人员所掌握，但其所面临的难题在于如何创造性地运用这些理论。懂得美学和工程美学理论不一定能成为工程设计大师，正像懂得烹饪重在“色香味俱全”不一定能成为烹饪大师一样。这就需要文化赋能。工程建筑本身就是文化，还需要什么样的文化赋能呢？这要从两个方面讲起：设计者的文化赋能和工程的文化赋能。前者是决定性的，后者是派生的；前者是因，后者是果。前后两个“文化”所指有所不同。设计者所需要的文化，大体是指人文素养、眼界视野、审美观念、知识结构、思维品质、领悟能力等。要设计美的工程，对设计者来说，工程建筑学及其相关学科知识是必备基础，但远远不够，还需要广泛学习；要设计美的工程，对设计机构来说，工程建筑学及其相关学科的工程技术人员是主力，但也远远不够，还需要与人文社会科学领域的相关人才合作。,0,0,1,0,0,0,0,0,0,1,0,0
